SIG|TRIP|ID|TimeStamp|No
Q|!ITPb.qbhqo|3ce126 |Tue 12 Dec 2017 17:31:52|82276
Q|!ITPb.qbhqo|9044d9 |Tue 12 Dec 2017 23:44:56|85689
Q|!ITPb.qbhqo|9044d9 |Wed 13 Dec 2017 00:12:53|85926
Q|!ITPb.qbhqo|9044d9 |Wed 13 Dec 2017 00:15:45|85959
Q|!ITPb.qbhqo|9044d9 |Wed 13 Dec 2017 00:28:32|86111
Q|!ITPb.qbhqo|267271 |Wed 13 Dec 2017 23:24:30|92626
Q|!ITPb.qbhqo|267271 |Wed 13 Dec 2017 23:35:55|92710
Q|!ITPb.qbhqo|267271 |Wed 13 Dec 2017 23:38:59|92737
Q|!ITPb.qbhqo|267271 |Wed 13 Dec 2017 23:42:09|92789
Q|!ITPb.qbhqo|3610ff |Thu 14 Dec 2017 00:24:04|93181
Q|!ITPb.qbhqo|3610ff |Thu 14 Dec 2017 00:32:05|93246
Q|!ITPb.qbhqo|3610ff |Thu 14 Dec 2017 00:36:08|93287
Q|!ITPb.qbhqo|3610ff |Thu 14 Dec 2017 00:38:12|93312
Anonymous||7681cc |Thu 14 Dec 2017 21:20:48|99480
Anonymous||7681cc |Thu 14 Dec 2017 21:24:07|99500
Anonymous||7681cc |Thu 14 Dec 2017 21:27:05|99525
Anonymous||7681cc |Thu 14 Dec 2017 21:29:49|99548
Q|!ITPb.qbhqo|462c9a |Thu 14 Dec 2017 21:40:05|11043803
Anonymous||b01ed7 |Thu 14 Dec 2017 21:41:02|99658
Q|!ITPb.qbhqo|462c9a |Thu 14 Dec 2017 21:43:38|11043832
Q|!ITPb.qbhqo|462c9a |Thu 14 Dec 2017 21:44:23|11043839
Q|!ITPb.qbhqo|raLCcyMk |Thu 14 Dec 2017 21:52:47|153323368
Q|!ITPb.qbhqo|462c9a |Thu 14 Dec 2017 22:37:42|11044319
Q|!ITPb.qbhqo|462c9a |Fri 15 Dec 2017 01:03:02|11045052
Q|!UW.yye1fxo|462c9a |Fri 15 Dec 2017 01:04:06|11045057
Q|!ITPb.qbhqo|462c9a |Fri 15 Dec 2017 01:04:43|11045061
Q|!UW.yye1fxo|462c9a |Fri 15 Dec 2017 01:05:51|11045072
Q|!UW.yye1fxo|462c9a |Fri 15 Dec 2017 01:15:57|11045132
Q|!UW.yye1fxo|462c9a |Fri 15 Dec 2017 01:25:44|11045213
Q|!UW.yye1fxo|462c9a |Fri 15 Dec 2017 01:28:58|11045246
Q|!UW.yye1fxo|82d434 |Mon 18 Dec 2017 23:27:52|121327
Q|!UW.yye1fxo|82d434 |Mon 18 Dec 2017 23:38:43|121409
Q|!UW.yye1fxo|82d434 |Mon 18 Dec 2017 23:44:20|121449
Q|!UW.yye1fxo|82d434 |Mon 18 Dec 2017 23:53:53|121519
Q|!UW.yye1fxo|82d434 |Mon 18 Dec 2017 23:57:28|121555
Q|!UW.yye1fxo|82d434 |Mon 18 Dec 2017 23:58:04|121559
Q|!UW.yye1fxo|82d434 |Tue 19 Dec 2017 00:07:54|121650
Q|!UW.yye1fxo|82d434 |Tue 19 Dec 2017 00:12:02|121690
Q|!UW.yye1fxo|c07cfc |Tue 19 Dec 2017 01:02:51|122123
Q|!UW.yye1fxo|c07cfc |Tue 19 Dec 2017 01:11:33|122211
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 17:33:11|126896
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 17:39:15|126948
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 17:44:41|126998
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 17:45:59|127012
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 17:50:10|127064
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 17:50:58|127069
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 18:00:02|127154
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 18:11:07|127286
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 18:18:24|127379
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 18:20:02|127397
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 18:21:26|127421
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 18:22:21|127429
Q|!UW.yye1fxo|03c2f4 |Tue 19 Dec 2017 18:23:44|127449
Q|!UW.yye1fxo|061d5f |Tue 19 Dec 2017 20:10:49|128296
Q|!UW.yye1fxo|061d5f |Tue 19 Dec 2017 20:26:11|128438
Q|!UW.yye1fxo|061d5f |Tue 19 Dec 2017 20:36:54|128547
Q|!UW.yye1fxo|061d5f |Tue 19 Dec 2017 20:43:55|128629
Q|!UW.yye1fxo|061d5f |Tue 19 Dec 2017 20:50:59|128724
Q|!UW.yye1fxo|5ed198 |Tue 19 Dec 2017 22:22:19|129526
Q|!UW.yye1fxo|5ed198 |Tue 19 Dec 2017 22:27:03|129599
Q|!UW.yye1fxo|3c96d5 |Tue 19 Dec 2017 23:10:31|130030
Q|!UW.yye1fxo|3c96d5 |Tue 19 Dec 2017 23:12:54|130064
Q|!UW.yye1fxo|3c96d5 |Tue 19 Dec 2017 23:20:14|130170
Q|!UW.yye1fxo|3c96d5 |Tue 19 Dec 2017 23:21:41|130185
Anonymous||ac1ea3 |Thu 21 Dec 2017 11:41:11|139686
Anonymous||ac1ea3 |Thu 21 Dec 2017 11:42:17|139691
Q|!2nVA4xm522|500f84 |Thu 21 Dec 2017 11:49:19|11068694
Anonymous||ac1ea3 |Thu 21 Dec 2017 11:50:26|139761
Q|!UW.yye1fxo|500f84 |Thu 21 Dec 2017 11:52:12|11068701
Anonymous||ac1ea3 |Thu 21 Dec 2017 11:53:33|139784
Anonymous||ac1ea3 |Thu 21 Dec 2017 11:54:58|139792
Anonymous||ac1ea3 |Thu 21 Dec 2017 12:01:03|139851
Q|!UW.yye1fxo|0cd33f |Thu 21 Dec 2017 19:23:26|142621
Q|!UW.yye1fxo|0cd33f |Thu 21 Dec 2017 19:25:21|142639
Q|!UW.yye1fxo|0cd33f |Thu 21 Dec 2017 19:27:41|142660
Anonymous||deb9fa |Thu 21 Dec 2017 20:03:06|142996
Anonymous||deb9fa |Thu 21 Dec 2017 20:03:57|143007
Q|!UW.yye1fxo|deb9fa |Thu 21 Dec 2017 20:05:32|143025
Q|!UW.yye1fxo|deb9fa |Thu 21 Dec 2017 20:06:14|143034
Anonymous||deb9fa |Thu 21 Dec 2017 20:18:38|143174
Anonymous||deb9fa |Thu 21 Dec 2017 20:22:42|143223
Anonymous||deb9fa |Thu 21 Dec 2017 20:26:34|143258
Anonymous||deb9fa |Thu 21 Dec 2017 20:31:58|143329
Q|!UW.yye1fxo|913540 |Thu 21 Dec 2017 23:44:45|145363
Anonymous||913540 |Thu 21 Dec 2017 23:48:30|145408
Q|!UW.yye1fxo|913540 |Thu 21 Dec 2017 23:49:21|145418
Q|!UW.yye1fxo|913540 |Thu 21 Dec 2017 23:57:02|145498
Q|!UW.yye1fxo|913540 |Fri 22 Dec 2017 00:44:02|145878
Q|!UW.yye1fxo|913540 |Fri 22 Dec 2017 00:44:31|145882
Q|!UW.yye1fxo|913540 |Fri 22 Dec 2017 00:44:47|145885
Q|!UW.yye1fxo|913540 |Fri 22 Dec 2017 00:45:14|145899
Q|!UW.yye1fxo|913540 |Fri 22 Dec 2017 00:58:06|146058
Q|!UW.yye1fxo|913540 |Fri 22 Dec 2017 01:02:01|146127
Q|!UW.yye1fxo|5902e7 |Fri 22 Dec 2017 01:04:56|146147
Q|!UW.yye1fxo|5902e7 |Fri 22 Dec 2017 01:13:36|146268
Q|!UW.yye1fxo|5902e7 |Fri 22 Dec 2017 01:18:03|146328
Q|!UW.yye1fxo|5902e7 |Fri 22 Dec 2017 01:26:25|146454
Q|!UW.yye1fxo|5902e7 |Fri 22 Dec 2017 01:36:43|146599
Q|!UW.yye1fxo|42a0eb |Fri 22 Dec 2017 11:12:55|148746
Q|!UW.yye1fxo|42a0eb |Fri 22 Dec 2017 11:14:17|148761
Q|!UW.yye1fxo|42a0eb |Fri 22 Dec 2017 11:26:05|148848
Q|!UW.yye1fxo|42a0eb |Fri 22 Dec 2017 11:44:18|148994
Q|!UW.yye1fxo|12d253 |Fri 22 Dec 2017 17:37:09|151134
Anonymous||af6c5f |Sat 23 Dec 2017 01:10:06|154230
Q|!UW.yye1fxo|78f9ff |Sat 23 Dec 2017 01:12:33|154238
Q|!UW.yye1fxo|78f9ff |Sat 23 Dec 2017 01:44:16|154468
Q|!UW.yye1fxo|78f9ff |Sat 23 Dec 2017 01:47:03|154505
Q|!UW.yye1fxo|78f9ff |Sat 23 Dec 2017 01:49:14|154535
Q|!UW.yye1fxo|78f9ff |Sat 23 Dec 2017 01:53:22|154583
Q|!UW.yye1fxo|78f9ff |Sat 23 Dec 2017 02:02:58|154682
Q|!UW.yye1fxo|9d3085 |Sat 23 Dec 2017 12:11:07|156837
Q|!UW.yye1fxo|9d3085 |Sat 23 Dec 2017 12:13:38|156848
Q|!UW.yye1fxo|9d3085 |Sat 23 Dec 2017 12:17:24|156879
Q|!UW.yye1fxo|479ca5 |Sat 23 Dec 2017 15:22:21|158078
Q|!UW.yye1fxo|479ca5 |Sat 23 Dec 2017 15:29:24|158144
Q|!UW.yye1fxo|479ca5 |Sat 23 Dec 2017 15:31:44|158162
Q|!UW.yye1fxo|479ca5 |Sat 23 Dec 2017 15:38:14|158219
Q|!UW.yye1fxo|479ca5 |Sat 23 Dec 2017 15:42:56|158261
Q|!UW.yye1fxo|2d673c |Sat 23 Dec 2017 15:58:14|158439
Q|!UW.yye1fxo|2d673c |Sat 23 Dec 2017 16:40:56|158900
Q|!UW.yye1fxo|2d673c |Sat 23 Dec 2017 16:49:11|158980
Q|!UW.yye1fxo|2d673c |Sat 23 Dec 2017 16:52:31|159016
Q|!UW.yye1fxo|62d7b8 |Sun 24 Dec 2017 00:36:04|162785
Q|!UW.yye1fxo|8696f9 |Mon 25 Dec 2017 14:40:34|172761
Q|!UW.yye1fxo|8696f9 |Mon 25 Dec 2017 14:54:18|172884
Q|!UW.yye1fxo|70edc0 |Mon 25 Dec 2017 15:57:38|173382
Q|!UW.yye1fxo|aaefa5|Thu 04 Jan 2018 00:54:28|11115887
Anonymous||8f9964|Thu 04 Jan 2018 00:58:17|239015
Anonymous||8f9964|Thu 04 Jan 2018 01:41:05|239349
Q|!UW.yye1fxo|ab7ad6 |Fri 05 Jan 2018 11:12:23|248590
Q|!UW.yye1fxo|ab7ad6 |Fri 05 Jan 2018 11:18:47|248629
Q|!UW.yye1fxo|ab7ad6 |Fri 05 Jan 2018 11:36:38|248746
Q|!UW.yye1fxo|403375 |Fri 05 Jan 2018 18:28:18|251626
Q|!UW.yye1fxo|403375 |Fri 05 Jan 2018 18:36:32|251705
Q|!UW.yye1fxo|403375 |Fri 05 Jan 2018 18:39:27|251731
Q|!UW.yye1fxo|403375 |Fri 05 Jan 2018 18:49:27|251826
Q|!UW.yye1fxo|403375 |Fri 05 Jan 2018 19:14:43|252070
Q|!UW.yye1fxo|fccc50 |Fri 05 Jan 2018 22:51:45|4657
Q|!UW.yye1fxo|fccc50 |Fri 05 Jan 2018 23:36:08|4706 {https://8ch.net/thestorm/res/3995.html#4706}{https://8ch.net/thestorm/res/5543.html#q6139}
Q|!UW.yye1fxo|e0bc1f |Sat 06 Jan 2018 13:04:06|6623
Q|!UW.yye1fxo|e0bc1f |Sat 06 Jan 2018 13:08:49|6658
Q|!UW.yye1fxo|c9daa0 |Sat 06 Jan 2018 15:49:41|7930
Q|!UW.yye1fxo|c9daa0 |Sat 06 Jan 2018 15:52:55|7958
Q|!UW.yye1fxo|c9daa0 |Sat 06 Jan 2018 15:55:06|7980
Q|!UW.yye1fxo|c9daa0 |Sat 06 Jan 2018 16:03:28|8039
Q|!UW.yye1fxo|c9daa0 |Sat 06 Jan 2018 16:07:34|8091
Q|!UW.yye1fxo|c9daa0 |Sat 06 Jan 2018 16:14:22|8159
Q|!UW.yye1fxo|c9daa0 |Sat 06 Jan 2018 16:18:50|8223
Q|!UW.yye1fxo|21baf9 |Sun 07 Jan 2018 01:21:21|12425
Q|!UW.yye1fxo|05b846 |Sun 07 Jan 2018 02:38:57|13082
Q|!UW.yye1fxo|05b846 |Sun 07 Jan 2018 02:40:14|13097
Q|!UW.yye1fxo|05b846 |Sun 07 Jan 2018 02:43:37|13128
Q|!UW.yye1fxo|05b846 |Sun 07 Jan 2018 02:44:58|13138
Q|!UW.yye1fxo|05b846 |Sun 07 Jan 2018 02:45:43|13147
Q|!UW.yye1fxo|05b846 |Sun 07 Jan 2018 03:10:11|13359
Q|!UW.yye1fxo|05b846 |Sun 07 Jan 2018 03:15:01|13412
Q|!UW.yye1fxo|05b846 |Sun 07 Jan 2018 03:26:30|13528
Q|!UW.yye1fxo|05b846 |Sun 07 Jan 2018 03:28:14|13549
Q|!UW.yye1fxo|345235 |Sun 07 Jan 2018 03:33:45|13615
Q|!UW.yye1fxo|345235 |Sun 07 Jan 2018 03:39:46|13668
Q|!UW.yye1fxo|345235 |Sun 07 Jan 2018 03:41:41|13696
Q|!UW.yye1fxo|03b993 |Sun 07 Jan 2018 22:03:47|20530
Q|!UW.yye1fxo|03b993 |Sun 07 Jan 2018 22:05:50|20558
Q|!UW.yye1fxo|03b993 |Sun 07 Jan 2018 22:09:13|20604
Q|!UW.yye1fxo|03b993 |Sun 07 Jan 2018 22:10:25|20631
Q|!UW.yye1fxo|f946c4 |Sun 07 Jan 2018 22:18:45|20735
Q|!UW.yye1fxo|f946c4 |Sun 07 Jan 2018 22:27:43|20857
Q|!UW.yye1fxo|f946c4 |Sun 07 Jan 2018 22:44:09|21093
Q|!UW.yye1fxo|f946c4 |Sun 07 Jan 2018 22:45:21|21121
Q|!UW.yye1fxo|f946c4 |Sun 07 Jan 2018 22:46:19|21153
Q|!UW.yye1fxo|f946c4 |Sun 07 Jan 2018 22:49:58|21212
Q|!UW.yye1fxo|f946c4 |Sun 07 Jan 2018 23:01:24|21439
Q|!UW.yye1fxo|c67299 |Sun 07 Jan 2018 23:09:58|21574
Q|!UW.yye1fxo|c67299 |Sun 07 Jan 2018 23:13:51|21644
Q|!UW.yye1fxo|c67299 |Sun 07 Jan 2018 23:15:48|21679
Q|!UW.yye1fxo|c67299 |Sun 07 Jan 2018 23:20:53|21777
Q|!UW.yye1fxo|a1d9ea |Mon 08 Jan 2018 02:00:50|23580
Q|!UW.yye1fxo||Mon 08 Jan 2018 22:03:27|1 {EDITED: First simply said "Test"}
Q|!UW.yye1fxo||Mon 08 Jan 2018 23:29:38|4
Q|!UW.yye1fxo|509e3e |Mon 08 Jan 2018 23:33:55|32189
Q|!UW.yye1fxo||Mon 08 Jan 2018 23:39:35|5
Q|!UW.yye1fxo||Mon 08 Jan 2018 23:55:15|7
Q|!UW.yye1fxo||Mon 08 Jan 2018 23:57:41|25
Q|!UW.yye1fxo||Tue 09 Jan 2018 00:10:28|6 {DELETED}
Q|!UW.yye1fxo|c01d7b |Tue 09 Jan 2018 02:06:15|2012
Q|!UW.yye1fxo||Sat 13 Jan 2018 21:23:53|7
Q|!UW.yye1fxo||Sat 13 Jan 2018 22:09:38|8
Q|!UW.yye1fxo||Sat 13 Jan 2018 22:18:18|9
Q|!UW.yye1fxo||Sat 13 Jan 2018 22:33:44|10
Q|!UW.yye1fxo||Sat 13 Jan 2018 22:36:29|11
Q|!UW.yye1fxo||Sat 13 Jan 2018 22:45:39|12
Q|!UW.yye1fxo||Sat 13 Jan 2018 22:48:01|13
Q|!UW.yye1fxo||Sat 13 Jan 2018 22:51:16|14
Q|!UW.yye1fxo||Sat 13 Jan 2018 22:58:34|15
Q|!UW.yye1fxo||Sat 13 Jan 2018 22:59:16|16
Q|!UW.yye1fxo||Sat 13 Jan 2018 23:16:59|17
Q|!UW.yye1fxo||Sat 13 Jan 2018 23:28:37|18
Q|!UW.yye1fxo|e57603 |Sat 13 Jan 2018 23:50:17|42981
Q|!UW.yye1fxo||Sun 14 Jan 2018 00:10:46|19
Q|!UW.yye1fxo||Sun 14 Jan 2018 00:17:29|20
Q|!UW.yye1fxo||Sun 14 Jan 2018 00:28:29|21
Q|!UW.yye1fxo|297c5d |Sun 14 Jan 2018 00:32:34|43627
Q|!UW.yye1fxo|297c5d |Sun 14 Jan 2018 00:39:31|43766
Q|!UW.yye1fxo||Sun 14 Jan 2018 14:49:27|22
Q|!UW.yye1fxo||Sun 14 Jan 2018 15:18:16|23
Q|!UW.yye1fxo|ee5a39 |Sun 14 Jan 2018 15:27:00|49343
Q|!UW.yye1fxo||Thu 18 Jan 2018 21:09:31|24
Q|!UW.yye1fxo||Thu 18 Jan 2018 21:16:41|25
Q|!UW.yye1fxo||Thu 18 Jan 2018 21:20:29|26
Q|!UW.yye1fxo||Thu 18 Jan 2018 21:22:18|27
Q|!UW.yye1fxo||Thu 18 Jan 2018 22:02:47|28
Q|!UW.yye1fxo||Thu 18 Jan 2018 22:03:16|29
Q|!UW.yye1fxo||Thu 18 Jan 2018 22:03:40|30
Q|!UW.yye1fxo||Thu 18 Jan 2018 22:04:25|31
Q|!UW.yye1fxo||Thu 18 Jan 2018 22:04:51|32
Q|!UW.yye1fxo||Thu 18 Jan 2018 22:05:12|33
Q|!UW.yye1fxo||Thu 18 Jan 2018 22:05:53|34
Q|!UW.yye1fxo||Thu 18 Jan 2018 23:51:03|35
Q|!UW.yye1fxo||Thu 18 Jan 2018 23:54:12|36
Q|!UW.yye1fxo||Fri 19 Jan 2018 00:04:38|37
Q|!UW.yye1fxo||Fri 19 Jan 2018 00:20:58|38
Q|!UW.yye1fxo|239b20 |Fri 19 Jan 2018 00:36:41|89725
Q|!UW.yye1fxo|239b20 |Fri 19 Jan 2018 00:39:17|89777
Q|!UW.yye1fxo|239b20 |Fri 19 Jan 2018 00:42:02|89841
Q|!UW.yye1fxo||Fri 19 Jan 2018 00:45:08|39
Q|!UW.yye1fxo||Fri 19 Jan 2018 02:45:44|40
Q|!UW.yye1fxo||Fri 19 Jan 2018 03:11:44|41
Q|!UW.yye1fxo||Fri 19 Jan 2018 03:23:37|42
Q|!UW.yye1fxo||Fri 19 Jan 2018 16:02:49|43
Q|!UW.yye1fxo||Fri 19 Jan 2018 16:53:00|44
Q|!UW.yye1fxo||Fri 19 Jan 2018 17:26:08|45
Q|!UW.yye1fxo||Fri 19 Jan 2018 17:30:25|46
Q|!UW.yye1fxo|ee2415 |Fri 19 Jan 2018 17:42:56|97639
Q|!UW.yye1fxo|ee2415 |Fri 19 Jan 2018 17:46:02|97705
Q|!UW.yye1fxo|ee2415 |Fri 19 Jan 2018 17:49:21|97753
Q|!UW.yye1fxo|ee2415 |Fri 19 Jan 2018 17:50:33|97777
Q|!UW.yye1fxo||Sun 21 Jan 2018 14:06:20|47
Q|!UW.yye1fxo||Sun 21 Jan 2018 14:25:40|48
Q|!UW.yye1fxo||Sun 21 Jan 2018 14:28:00|49
Q|!UW.yye1fxo||Sun 21 Jan 2018 14:54:33|50
Q|!UW.yye1fxo||Sun 21 Jan 2018 19:31:32|51 {DELETED}
Q|!UW.yye1fxo|7f44ec |Sun 21 Jan 2018 21:05:55|119769
Q|!UW.yye1fxo|7f44ec |Sun 21 Jan 2018 21:12:19|119877
Q|!UW.yye1fxo|7f44ec |Sun 21 Jan 2018 21:22:07|120050
Q|!UW.yye1fxo|7f44ec |Sun 21 Jan 2018 21:27:24|120138
Q|!UW.yye1fxo|7f44ec |Sun 21 Jan 2018 21:41:20|120361
Q|!UW.yye1fxo|fe774d |Sun 21 Jan 2018 22:25:13|120998
Q|!UW.yye1fxo|fe774d |Sun 21 Jan 2018 22:32:11|121147
Q|!UW.yye1fxo|f2d4bd |Mon 22 Jan 2018 14:05:49|127154
Q|!UW.yye1fxo|f2d4bd |Mon 22 Jan 2018 14:13:04|127218
Q|!UW.yye1fxo|f2d4bd |Mon 22 Jan 2018 14:16:08|127256
Q|!UW.yye1fxo|f2d4bd |Mon 22 Jan 2018 14:20:36|127302
Q|!UW.yye1fxo|b189f8 |Mon 22 Jan 2018 21:47:32|130638
Q|!UW.yye1fxo|b189f8 |Mon 22 Jan 2018 21:50:37|130667
Q|!UW.yye1fxo|b189f8 |Mon 22 Jan 2018 22:05:15|130869
Q|!UW.yye1fxo|b189f8 |Mon 22 Jan 2018 22:06:38|130891
Q|!UW.yye1fxo|b189f8 |Mon 22 Jan 2018 22:09:27|130944
Q|!UW.yye1fxo||Mon 22 Jan 2018 22:19:54|52
Q|!UW.yye1fxo|ddd331 |Mon 22 Jan 2018 22:26:59|131202
Q|!UW.yye1fxo||Mon 22 Jan 2018 22:37:35|53
Q|!UW.yye1fxo||Mon 22 Jan 2018 22:39:22|54 {DELETED}
Q|!UW.yye1fxo||Mon 22 Jan 2018 22:41:08|55 {DELETED}
Q|!UW.yye1fxo||Mon 22 Jan 2018 22:46:38|56 {DELETED}
Q|!UW.yye1fxo|384dbe |Tue 23 Jan 2018 17:36:34|139507
Q|!UW.yye1fxo|384dbe |Tue 23 Jan 2018 17:44:25|139610
Q|!UW.yye1fxo|384dbe |Tue 23 Jan 2018 17:45:58|139637
Q|!UW.yye1fxo|384dbe |Tue 23 Jan 2018 18:03:59|139863
Q|!UW.yye1fxo|566a5a |Tue 23 Jan 2018 20:26:55|141703
Q|!UW.yye1fxo|58e607 |Tue 23 Jan 2018 21:30:34|142428
Q|!UW.yye1fxo||Wed 24 Jan 2018 14:39:13|57
Q|!UW.yye1fxo||Wed 24 Jan 2018 14:54:08|58
Q|!UW.yye1fxo||Wed 24 Jan 2018 15:50:32|59
Q|!UW.yye1fxo||Thu 25 Jan 2018 12:04:48|60
Q|!UW.yye1fxo|fa6a1f |Thu 25 Jan 2018 12:31:36|158263
Q|!UW.yye1fxo|fa6a1f |Thu 25 Jan 2018 12:34:26|158297
Q|!UW.yye1fxo|fa6a1f |Thu 25 Jan 2018 12:44:04|158405
Q|!UW.yye1fxo||Thu 25 Jan 2018 13:14:57|61
Q|!UW.yye1fxo||Fri 26 Jan 2018 18:43:27|62
Q|!UW.yye1fxo|072a55 |Fri 26 Jan 2018 20:20:32|171600
Q|!UW.yye1fxo||Sat 27 Jan 2018 00:09:55|63
Q|!UW.yye1fxo||Sat 27 Jan 2018 00:42:19|64
Q|!UW.yye1fxo||Sat 27 Jan 2018 01:20:59|65
Q|!UW.yye1fxo|bc342e |Sat 27 Jan 2018 01:34:31|174873
Q|!UW.yye1fxo|bc342e |Sat 27 Jan 2018 01:37:51|174929
Q|!UW.yye1fxo|bc342e |Sat 27 Jan 2018 02:06:14|175260
Q|!UW.yye1fxo|9400a1 |Sat 27 Jan 2018 02:26:27|175461
Q|!UW.yye1fxo|9400a1 |Sat 27 Jan 2018 02:29:48|175503
Q|!UW.yye1fxo|9400a1 |Sat 27 Jan 2018 02:48:10|175711
Q|!UW.yye1fxo|a9c289 |Sat 27 Jan 2018 03:23:35|176185
Q|!UW.yye1fxo||Sat 27 Jan 2018 11:23:54|66
Q|!UW.yye1fxo|d04ec9 |Sat 27 Jan 2018 11:48:33|178973
Q|!UW.yye1fxo||Sat 27 Jan 2018 12:09:31|67
Q|!UW.yye1fxo||Sat 27 Jan 2018 12:13:53|68
Q|!UW.yye1fxo||Sat 27 Jan 2018 12:34:38|69
Q|!UW.yye1fxo|d15fcf |Sat 27 Jan 2018 12:43:56|179595
Q|!UW.yye1fxo||Sat 27 Jan 2018 13:09:33|70
Q|!UW.yye1fxo|5997a0 |Sat 27 Jan 2018 13:21:01|180137
Q|!UW.yye1fxo|5997a0 |Sat 27 Jan 2018 13:27:24|180225
Q|!UW.yye1fxo|5997a0 |Sat 27 Jan 2018 13:41:44|180445
Q|!UW.yye1fxo|5997a0 |Sat 27 Jan 2018 13:52:39|180606
Q|!UW.yye1fxo|6ac3b9 |Sat 27 Jan 2018 14:29:44|181153
Q|!UW.yye1fxo|6ac3b9 |Sat 27 Jan 2018 14:31:04|181169
Q|!UW.yye1fxo|6ac3b9 |Sat 27 Jan 2018 14:37:21|181282
Q|!UW.yye1fxo||Sat 27 Jan 2018 16:01:40|71
Q|!UW.yye1fxo||Sat 27 Jan 2018 17:01:09|72
Q|!UW.yye1fxo||Sat 27 Jan 2018 18:35:37|73
Q|!UW.yye1fxo||Sat 27 Jan 2018 18:36:45|74
Q|!UW.yye1fxo||Sat 27 Jan 2018 20:03:15|75
Q|!UW.yye1fxo||Sat 27 Jan 2018 20:12:12|76
Q|!UW.yye1fxo||Sat 27 Jan 2018 20:32:17|77
Q|!UW.yye1fxo||Tue 29 Jan 2018 23:36:24|78
Q|!UW.yye1fxo||Tue 29 Jan 2018 23:37:16|79
Q|!UW.yye1fxo||Tue 29 Jan 2018 23:47:54|80
Q|!UW.yye1fxo||Tue 30 Jan 2018 00:22:36|81
Q|!UW.yye1fxo|7280b6 |Wed 31 Jan 2018 21:38:19|228878
Q|!UW.yye1fxo|7280b6 |Wed 31 Jan 2018 21:46:08|229003
Q|!UW.yye1fxo|187fba |Wed 31 Jan 2018 21:53:16|229103
Q|!UW.yye1fxo|187fba |Wed 31 Jan 2018 21:54:16|229128
Q|!UW.yye1fxo|187fba |Wed 31 Jan 2018 21:58:39|229202
Q|!UW.yye1fxo|187fba |Wed 31 Jan 2018 22:09:38|229398
Q|!UW.yye1fxo|187fba |Wed 31 Jan 2018 22:22:52|229644
Q|!UW.yye1fxo|187fba |Wed 31 Jan 2018 22:27:01|229717
Q|!UW.yye1fxo|6f3736 |Wed 31 Jan 2018 22:39:44|229941
Q|!UW.yye1fxo|6f3736 |Wed 31 Jan 2018 22:46:51|230091
Q|!UW.yye1fxo|6f3736 |Wed 31 Jan 2018 23:00:51|230358
Q|!UW.yye1fxo|6f3736 |Wed 31 Jan 2018 23:08:14|230503
Q|!UW.yye1fxo|c3f516 |Wed 31 Jan 2018 23:42:36|231058
Q|!UW.yye1fxo|e2ade3 |Thu 01 Feb 2018 00:17:25|231625
Q|!UW.yye1fxo|e2ade3 |Thu 01 Feb 2018 00:18:49|231651
Q|!UW.yye1fxo|e2ade3 |Thu 01 Feb 2018 00:27:49|231813
Q|!UW.yye1fxo|4dbd1b |Thu 01 Feb 2018 02:01:55|233024
Q|!UW.yye1fxo|641129 |Mon 05 Feb 2018 10:41:35|274601
Q|!UW.yye1fxo|641129 |Mon 05 Feb 2018 10:42:15|274607
Q|!UW.yye1fxo|472124|Mon 05 Feb 2018 12:16:50|
Q|!UW.yye1fxo|472124 |Mon 05 Feb 2018 12:18:31|275572
Q|!UW.yye1fxo|472124 |Mon 05 Feb 2018 12:30:09|275719
Q|!UW.yye1fxo|7b5b43 |Mon 05 Feb 2018 19:55:42|279710
Q|!UW.yye1fxo|7b5b43 |Mon 05 Feb 2018 20:06:53|279835
Q|!UW.yye1fxo|7b5b43 |Mon 05 Feb 2018 20:10:09|279886
Q|!UW.yye1fxo|7b5b43 |Mon 05 Feb 2018 20:15:26|279968
Q|!UW.yye1fxo|db9aa5 |Mon 05 Feb 2018 20:25:31|280087
Q|!UW.yye1fxo|975911 |Tue 06 Feb 2018 01:34:50|283394
Q|!UW.yye1fxo|975911 |Tue 06 Feb 2018 01:46:30|283537
Q|!UW.yye1fxo|45264e |Tue 06 Feb 2018 02:29:56|284004
Q|!UW.yye1fxo|647c68 |Wed 07 Feb 2018 18:39:32|297530
Q|!UW.yye1fxo|647c68 |Wed 07 Feb 2018 18:42:08|297553
Q|!UW.yye1fxo|647c68 |Wed 07 Feb 2018 18:55:33|297686
Q|!UW.yye1fxo|eb3537 |Wed 07 Feb 2018 19:17:01|297951
Q|!UW.yye1fxo|eb3537 |Wed 07 Feb 2018 19:29:09|298134
